,Unnamed: 0,date,code,pcs_m,quantity,location,loc_date
268,268,2020-05-05,G87,0.03,3,baby-plage-geneva,"('baby-plage-geneva', '2020-05-05')"
269,269,2020-05-05,G20,0.01,1,baby-plage-geneva,"('baby-plage-geneva', '2020-05-05')"
270,270,2020-05-05,G23,0.02,2,baby-plage-geneva,"('baby-plage-geneva', '2020-05-05')"
271,271,2020-05-05,G30,0.08,8,baby-plage-geneva,"('baby-plage-geneva', '2020-05-05')"
272,272,2020-05-05,G118,0.02,2,baby-plage-geneva,"('baby-plage-geneva', '2020-05-05')"
273,273,2020-05-05,G78,0.24,25,baby-plage-geneva,"('baby-plage-geneva', '2020-05-05')"
274,274,2020-05-05,G137,0.01,1,baby-plage-geneva,"('baby-plage-geneva', '2020-05-05')"
275,275,2020-05-05,G82,0.35,37,baby-plage-geneva,"('baby-plage-geneva', '2020-05-05')"
276,276,2019-01-16,G27,0.27,8,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
277,277,2019-01-16,G31,0.47,14,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
278,278,2019-01-16,G198,0.17,5,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
279,279,2019-01-16,G26,0.03,1,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
280,280,2019-01-16,G79,3.67,110,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
281,281,2019-01-16,G178,1.13,34,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
282,282,2019-01-16,G208,1.9,57,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
283,283,2019-01-16,G50,0.57,17,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
284,284,2019-01-16,G145,0.07,2,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
285,285,2019-01-16,G204,0.93,28,baby-plage-geneva,"('baby-plage-geneva', '2019-01-16')"
286,286,2021-02-09,G125,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
287,287,2021-02-09,G33,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
288,288,2021-02-09,G911,0.34,21,grand-clos,"('grand-clos', '2021-02-09')"
289,289,2021-02-09,G175,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
290,290,2021-02-09,G48,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
291,291,2021-02-09,G95,0.13,8,grand-clos,"('grand-clos', '2021-02-09')"
292,292,2021-02-09,G198,0.07,4,grand-clos,"('grand-clos', '2021-02-09')"
293,293,2021-02-09,G70,0.08,5,grand-clos,"('grand-clos', '2021-02-09')"
294,294,2021-02-09,G21,0.07,4,grand-clos,"('grand-clos', '2021-02-09')"
295,295,2021-02-09,G79,0.18,11,grand-clos,"('grand-clos', '2021-02-09')"
296,296,2021-02-09,G27,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
297,297,2021-02-09,G908,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
298,298,2021-02-09,G112,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
299,299,2021-02-09,G32,0.08,5,grand-clos,"('grand-clos', '2021-02-09')"
300,300,2021-02-09,G910,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
301,301,2021-02-09,G150,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
302,302,2021-02-09,G43,0.03,2,grand-clos,"('grand-clos', '2021-02-09')"
303,303,2021-02-09,G937,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
304,304,2021-02-09,G194,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
305,305,2021-02-09,G7,0.05,3,grand-clos,"('grand-clos', '2021-02-09')"
306,306,2021-02-09,G204,0.08,5,grand-clos,"('grand-clos', '2021-02-09')"
307,307,2021-02-09,G78,0.21,13,grand-clos,"('grand-clos', '2021-02-09')"
308,308,2021-02-09,G23,0.03,2,grand-clos,"('grand-clos', '2021-02-09')"
309,309,2021-02-09,G89,0.16,10,grand-clos,"('grand-clos', '2021-02-09')"
310,310,2021-02-09,G100,0.05,3,grand-clos,"('grand-clos', '2021-02-09')"
311,311,2021-02-09,G31,0.03,2,grand-clos,"('grand-clos', '2021-02-09')"
312,312,2021-02-09,G91,0.03,2,grand-clos,"('grand-clos', '2021-02-09')"
313,313,2021-02-09,G134,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
314,314,2021-02-09,G35,0.03,2,grand-clos,"('grand-clos', '2021-02-09')"
315,315,2021-02-09,G912,0.21,13,grand-clos,"('grand-clos', '2021-02-09')"
316,316,2021-02-09,G178,0.03,2,grand-clos,"('grand-clos', '2021-02-09')"
317,317,2021-02-09,G67,0.1,6,grand-clos,"('grand-clos', '2021-02-09')"
318,318,2021-02-09,G200,0.03,2,grand-clos,"('grand-clos', '2021-02-09')"
319,319,2021-02-09,G73,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
320,320,2021-02-09,G213,0.03,2,grand-clos,"('grand-clos', '2021-02-09')"
321,321,2021-02-09,G8,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
322,322,2021-02-09,G10,0.18,11,grand-clos,"('grand-clos', '2021-02-09')"
323,323,2021-02-09,G3,0.02,1,grand-clos,"('grand-clos', '2021-02-09')"
324,324,2021-02-09,G909,0.05,3,grand-clos,"('grand-clos', '2021-02-09')"
325,325,2021-01-07,G21,0.28,19,grand-clos,"('grand-clos', '2021-01-07')"
326,326,2021-01-07,G66,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
327,327,2021-01-07,G914,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
328,328,2021-01-07,G24,0.13,9,grand-clos,"('grand-clos', '2021-01-07')"
329,329,2021-01-07,G7,0.04,3,grand-clos,"('grand-clos', '2021-01-07')"
330,330,2021-01-07,G923,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
331,331,2021-01-07,G117,0.18,12,grand-clos,"('grand-clos', '2021-01-07')"
332,332,2021-01-07,G30,0.5,34,grand-clos,"('grand-clos', '2021-01-07')"
333,333,2021-01-07,G79,0.44,30,grand-clos,"('grand-clos', '2021-01-07')"
334,334,2021-01-07,G936,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
335,335,2021-01-07,G153,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
336,336,2021-01-07,G33,0.1,7,grand-clos,"('grand-clos', '2021-01-07')"
337,337,2021-01-07,G904,0.1,7,grand-clos,"('grand-clos', '2021-01-07')"
338,338,2021-01-07,G941,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
339,339,2021-01-07,G198,0.04,3,grand-clos,"('grand-clos', '2021-01-07')"
340,340,2021-01-07,G4,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
341,341,2021-01-07,G91,0.07,5,grand-clos,"('grand-clos', '2021-01-07')"
342,342,2021-01-07,G95,0.53,36,grand-clos,"('grand-clos', '2021-01-07')"
343,343,2021-01-07,G208,0.16,11,grand-clos,"('grand-clos', '2021-01-07')"
344,344,2021-01-07,G65,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
345,345,2021-01-07,G912,0.18,12,grand-clos,"('grand-clos', '2021-01-07')"
346,346,2021-01-07,G211,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
347,347,2021-01-07,G68,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
348,348,2021-01-07,G92,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
349,349,2021-01-07,G112,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
350,350,2021-01-07,G3,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
351,351,2021-01-07,G78,0.84,57,grand-clos,"('grand-clos', '2021-01-07')"
352,352,2021-01-07,G93,0.04,3,grand-clos,"('grand-clos', '2021-01-07')"
353,353,2021-01-07,G134,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
354,354,2021-01-07,G32,0.06,4,grand-clos,"('grand-clos', '2021-01-07')"
355,355,2021-01-07,G90,0.04,3,grand-clos,"('grand-clos', '2021-01-07')"
356,356,2021-01-07,G939,0.04,3,grand-clos,"('grand-clos', '2021-01-07')"
357,357,2021-01-07,G194,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
358,358,2021-01-07,G36,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
359,359,2021-01-07,G909,0.07,5,grand-clos,"('grand-clos', '2021-01-07')"
360,360,2021-01-07,G943,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
361,361,2021-01-07,G204,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
362,362,2021-01-07,G50,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
363,363,2021-01-07,G911,0.29,20,grand-clos,"('grand-clos', '2021-01-07')"
364,364,2021-01-07,G210,0.07,5,grand-clos,"('grand-clos', '2021-01-07')"
365,365,2021-01-07,G67,0.56,38,grand-clos,"('grand-clos', '2021-01-07')"
366,366,2021-01-07,G916,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
367,367,2021-01-07,G10,0.13,9,grand-clos,"('grand-clos', '2021-01-07')"
368,368,2021-01-07,G25,0.18,12,grand-clos,"('grand-clos', '2021-01-07')"
369,369,2021-01-07,G70,0.26,18,grand-clos,"('grand-clos', '2021-01-07')"
370,370,2021-01-07,G928,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
371,371,2021-01-07,G126,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
372,372,2021-01-07,G31,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
373,373,2021-01-07,G89,0.25,17,grand-clos,"('grand-clos', '2021-01-07')"
374,374,2021-01-07,G937,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
375,375,2021-01-07,G159,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
376,376,2021-01-07,G35,0.12,8,grand-clos,"('grand-clos', '2021-01-07')"
377,377,2021-01-07,G908,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
378,378,2021-01-07,G942,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
379,379,2021-01-07,G200,0.03,2,grand-clos,"('grand-clos', '2021-01-07')"
380,380,2021-01-07,G43,0.01,1,grand-clos,"('grand-clos', '2021-01-07')"
381,381,2021-01-07,G910,0.04,3,grand-clos,"('grand-clos', '2021-01-07')"
382,382,2020-12-08,G22,0.55,17,grand-clos,"('grand-clos', '2020-12-08')"
383,383,2020-12-08,G73,0.1,3,grand-clos,"('grand-clos', '2020-12-08')"
384,384,2020-12-08,G941,0.16,5,grand-clos,"('grand-clos', '2020-12-08')"
385,385,2020-12-08,G112,0.55,17,grand-clos,"('grand-clos', '2020-12-08')"
386,386,2020-12-08,G25,0.13,4,grand-clos,"('grand-clos', '2020-12-08')"
387,387,2020-12-08,G8,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
388,388,2020-12-08,G97,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
389,389,2020-12-08,G131,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
390,390,2020-12-08,G3,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
391,391,2020-12-08,G901,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
392,392,2020-12-08,G159,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
393,393,2020-12-08,G32,0.13,4,grand-clos,"('grand-clos', '2020-12-08')"
394,394,2020-12-08,G91,0.16,5,grand-clos,"('grand-clos', '2020-12-08')"
395,395,2020-12-08,G200,0.23,7,grand-clos,"('grand-clos', '2020-12-08')"
396,396,2020-12-08,G35,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
397,397,2020-12-08,G912,0.97,30,grand-clos,"('grand-clos', '2020-12-08')"
398,398,2020-12-08,G213,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
399,399,2020-12-08,G70,0.61,19,grand-clos,"('grand-clos', '2020-12-08')"
400,400,2020-12-08,G926,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
401,401,2020-12-08,G100,0.19,6,grand-clos,"('grand-clos', '2020-12-08')"
402,402,2020-12-08,G24,0.42,13,grand-clos,"('grand-clos', '2020-12-08')"
403,403,2020-12-08,G79,3.29,102,grand-clos,"('grand-clos', '2020-12-08')"
404,404,2020-12-08,G95,2.42,75,grand-clos,"('grand-clos', '2020-12-08')"
405,405,2020-12-08,G12,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
406,406,2020-12-08,G28,0.16,5,grand-clos,"('grand-clos', '2020-12-08')"
407,407,2020-12-08,G90,0.19,6,grand-clos,"('grand-clos', '2020-12-08')"
408,408,2020-12-08,G153,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
409,409,2020-12-08,G31,0.52,16,grand-clos,"('grand-clos', '2020-12-08')"
410,410,2020-12-08,G909,0.19,6,grand-clos,"('grand-clos', '2020-12-08')"
411,411,2020-12-08,G198,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
412,412,2020-12-08,G34,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
413,413,2020-12-08,G911,2.45,76,grand-clos,"('grand-clos', '2020-12-08')"
414,414,2020-12-08,G21,0.55,17,grand-clos,"('grand-clos', '2020-12-08')"
415,415,2020-12-08,G7,0.26,8,grand-clos,"('grand-clos', '2020-12-08')"
416,416,2020-12-08,G922,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
417,417,2020-12-08,G10,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
418,418,2020-12-08,G23,0.45,14,grand-clos,"('grand-clos', '2020-12-08')"
419,419,2020-12-08,G78,2.74,85,grand-clos,"('grand-clos', '2020-12-08')"
420,420,2020-12-08,G943,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
421,421,2020-12-08,G117,0.74,23,grand-clos,"('grand-clos', '2020-12-08')"
422,422,2020-12-08,G27,0.13,4,grand-clos,"('grand-clos', '2020-12-08')"
423,423,2020-12-08,G89,1.19,37,grand-clos,"('grand-clos', '2020-12-08')"
424,424,2020-12-08,G136,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
425,425,2020-12-08,G30,0.45,14,grand-clos,"('grand-clos', '2020-12-08')"
426,426,2020-12-08,G908,0.1,3,grand-clos,"('grand-clos', '2020-12-08')"
427,427,2020-12-08,G175,0.03,1,grand-clos,"('grand-clos', '2020-12-08')"
428,428,2020-12-08,G33,0.29,9,grand-clos,"('grand-clos', '2020-12-08')"
429,429,2020-12-08,G910,0.23,7,grand-clos,"('grand-clos', '2020-12-08')"
430,430,2020-12-08,G201,0.06,2,grand-clos,"('grand-clos', '2020-12-08')"
431,431,2020-12-08,G67,1.13,35,grand-clos,"('grand-clos', '2020-12-08')"
432,432,2020-12-08,G914,0.48,15,grand-clos,"('grand-clos', '2020-12-08')"
433,433,2020-10-06,G10,1.07,30,grand-clos,"('grand-clos', '2020-10-06')"
434,434,2020-10-06,G24,0.11,3,grand-clos,"('grand-clos', '2020-10-06')"
435,435,2020-10-06,G79,0.86,24,grand-clos,"('grand-clos', '2020-10-06')"
436,436,2020-10-06,G99,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
437,437,2020-10-06,G124,0.07,2,grand-clos,"('grand-clos', '2020-10-06')"
438,438,2020-10-06,G27,0.36,10,grand-clos,"('grand-clos', '2020-10-06')"
439,439,2020-10-06,G904,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
440,440,2020-10-06,G159,0.07,2,grand-clos,"('grand-clos', '2020-10-06')"
441,441,2020-10-06,G31,0.11,3,grand-clos,"('grand-clos', '2020-10-06')"
442,442,2020-10-06,G910,0.57,16,grand-clos,"('grand-clos', '2020-10-06')"
443,443,2020-10-06,G178,0.21,6,grand-clos,"('grand-clos', '2020-10-06')"
444,444,2020-10-06,G35,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
445,445,2020-10-06,G922,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
446,446,2020-10-06,G21,0.32,9,grand-clos,"('grand-clos', '2020-10-06')"
447,447,2020-10-06,G66,0.07,2,grand-clos,"('grand-clos', '2020-10-06')"
448,448,2020-10-06,G937,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
449,449,2020-10-06,G23,0.21,6,grand-clos,"('grand-clos', '2020-10-06')"
450,450,2020-10-06,G73,0.39,11,grand-clos,"('grand-clos', '2020-10-06')"
451,451,2020-10-06,G96,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
452,452,2020-10-06,G11,0.07,2,grand-clos,"('grand-clos', '2020-10-06')"
453,453,2020-10-06,G26,0.21,6,grand-clos,"('grand-clos', '2020-10-06')"
454,454,2020-10-06,G900,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
455,455,2020-10-06,G153,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
456,456,2020-10-06,G30,1.04,29,grand-clos,"('grand-clos', '2020-10-06')"
457,457,2020-10-06,G91,0.21,6,grand-clos,"('grand-clos', '2020-10-06')"
458,458,2020-10-06,G170,0.07,2,grand-clos,"('grand-clos', '2020-10-06')"
459,459,2020-10-06,G33,0.11,3,grand-clos,"('grand-clos', '2020-10-06')"
460,460,2020-10-06,G912,0.86,24,grand-clos,"('grand-clos', '2020-10-06')"
461,461,2020-10-06,G204,0.11,3,grand-clos,"('grand-clos', '2020-10-06')"
462,462,2020-10-06,G61,0.07,2,grand-clos,"('grand-clos', '2020-10-06')"
463,463,2020-10-06,G936,0.07,2,grand-clos,"('grand-clos', '2020-10-06')"
464,464,2020-10-06,G22,0.21,6,grand-clos,"('grand-clos', '2020-10-06')"
465,465,2020-10-06,G70,0.61,17,grand-clos,"('grand-clos', '2020-10-06')"
466,466,2020-10-06,G95,0.68,19,grand-clos,"('grand-clos', '2020-10-06')"
467,467,2020-10-06,G100,0.14,4,grand-clos,"('grand-clos', '2020-10-06')"
468,468,2020-10-06,G25,0.5,14,grand-clos,"('grand-clos', '2020-10-06')"
469,469,2020-10-06,G89,0.18,5,grand-clos,"('grand-clos', '2020-10-06')"
470,470,2020-10-06,G134,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
471,471,2020-10-06,G28,0.14,4,grand-clos,"('grand-clos', '2020-10-06')"
472,472,2020-10-06,G909,0.64,18,grand-clos,"('grand-clos', '2020-10-06')"
473,473,2020-10-06,G165,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
474,474,2020-10-06,G32,0.14,4,grand-clos,"('grand-clos', '2020-10-06')"
475,475,2020-10-06,G911,8.32,233,grand-clos,"('grand-clos', '2020-10-06')"
476,476,2020-10-06,G200,0.21,6,grand-clos,"('grand-clos', '2020-10-06')"
477,477,2020-10-06,G48,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
478,478,2020-10-06,G935,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
479,479,2020-10-06,G213,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
480,480,2020-10-06,G67,1.21,34,grand-clos,"('grand-clos', '2020-10-06')"
481,481,2020-10-06,G939,0.04,1,grand-clos,"('grand-clos', '2020-10-06')"
482,482,2020-09-08,G31,0.11,5,grand-clos,"('grand-clos', '2020-09-08')"
483,483,2020-09-08,G905,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
484,484,2020-09-08,G154,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
485,485,2020-09-08,G181,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
486,486,2020-09-08,G35,0.11,5,grand-clos,"('grand-clos', '2020-09-08')"
487,487,2020-09-08,G909,1.31,59,grand-clos,"('grand-clos', '2020-09-08')"
488,488,2020-09-08,G200,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
489,489,2020-09-08,G59,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
490,490,2020-09-08,G911,2.58,116,grand-clos,"('grand-clos', '2020-09-08')"
491,491,2020-09-08,G22,0.07,3,grand-clos,"('grand-clos', '2020-09-08')"
492,492,2020-09-08,G70,0.4,18,grand-clos,"('grand-clos', '2020-09-08')"
493,493,2020-09-08,G922,0.07,3,grand-clos,"('grand-clos', '2020-09-08')"
494,494,2020-09-08,G101,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
495,495,2020-09-08,G25,0.04,2,grand-clos,"('grand-clos', '2020-09-08')"
496,496,2020-09-08,G79,1.04,47,grand-clos,"('grand-clos', '2020-09-08')"
497,497,2020-09-08,G95,0.49,22,grand-clos,"('grand-clos', '2020-09-08')"
498,498,2020-09-08,G117,0.42,19,grand-clos,"('grand-clos', '2020-09-08')"
499,499,2020-09-08,G30,0.89,40,grand-clos,"('grand-clos', '2020-09-08')"
500,500,2020-09-08,G904,0.09,4,grand-clos,"('grand-clos', '2020-09-08')"
501,501,2020-09-08,G99,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
502,502,2020-09-08,G14,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
503,503,2020-09-08,G178,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
504,504,2020-09-08,G33,0.09,4,grand-clos,"('grand-clos', '2020-09-08')"
505,505,2020-09-08,G908,0.11,5,grand-clos,"('grand-clos', '2020-09-08')"
506,506,2020-09-08,G2,0.04,2,grand-clos,"('grand-clos', '2020-09-08')"
507,507,2020-09-08,G50,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
508,508,2020-09-08,G910,0.38,17,grand-clos,"('grand-clos', '2020-09-08')"
509,509,2020-09-08,G211,0.09,4,grand-clos,"('grand-clos', '2020-09-08')"
510,510,2020-09-08,G7,0.04,2,grand-clos,"('grand-clos', '2020-09-08')"
511,511,2020-09-08,G92,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
512,512,2020-09-08,G100,0.11,5,grand-clos,"('grand-clos', '2020-09-08')"
513,513,2020-09-08,G24,0.16,7,grand-clos,"('grand-clos', '2020-09-08')"
514,514,2020-09-08,G78,1.0,45,grand-clos,"('grand-clos', '2020-09-08')"
515,515,2020-09-08,G941,0.13,6,grand-clos,"('grand-clos', '2020-09-08')"
516,516,2020-09-08,G115,0.16,7,grand-clos,"('grand-clos', '2020-09-08')"
517,517,2020-09-08,G28,0.11,5,grand-clos,"('grand-clos', '2020-09-08')"
518,518,2020-09-08,G90,0.07,3,grand-clos,"('grand-clos', '2020-09-08')"
519,519,2020-09-08,G98,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
520,520,2020-09-08,G124,0.04,2,grand-clos,"('grand-clos', '2020-09-08')"
521,521,2020-09-08,G32,0.09,4,grand-clos,"('grand-clos', '2020-09-08')"
522,522,2020-09-08,G906,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
523,523,2020-09-08,G159,0.07,3,grand-clos,"('grand-clos', '2020-09-08')"
524,524,2020-09-08,G191,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
525,525,2020-09-08,G4,0.04,2,grand-clos,"('grand-clos', '2020-09-08')"
526,526,2020-09-08,G91,0.07,3,grand-clos,"('grand-clos', '2020-09-08')"
527,527,2020-09-08,G21,0.4,18,grand-clos,"('grand-clos', '2020-09-08')"
528,528,2020-09-08,G67,0.22,10,grand-clos,"('grand-clos', '2020-09-08')"
529,529,2020-09-08,G912,0.64,29,grand-clos,"('grand-clos', '2020-09-08')"
530,530,2020-09-08,G10,0.27,12,grand-clos,"('grand-clos', '2020-09-08')"
531,531,2020-09-08,G23,0.33,15,grand-clos,"('grand-clos', '2020-09-08')"
532,532,2020-09-08,G74,0.22,10,grand-clos,"('grand-clos', '2020-09-08')"
533,533,2020-09-08,G930,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
534,534,2020-09-08,G106,0.09,4,grand-clos,"('grand-clos', '2020-09-08')"
535,535,2020-09-08,G27,0.24,11,grand-clos,"('grand-clos', '2020-09-08')"
536,536,2020-09-08,G89,0.44,20,grand-clos,"('grand-clos', '2020-09-08')"
537,537,2020-09-08,G96,0.02,1,grand-clos,"('grand-clos', '2020-09-08')"
538,538,2020-09-08,G12,0.04,2,grand-clos,"('grand-clos', '2020-09-08')"
539,539,2020-08-06,G125,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
540,540,2020-08-06,G25,0.15,4,grand-clos,"('grand-clos', '2020-08-06')"
541,541,2020-08-06,G66,0.12,3,grand-clos,"('grand-clos', '2020-08-06')"
542,542,2020-08-06,G930,0.08,2,grand-clos,"('grand-clos', '2020-08-06')"
543,543,2020-08-06,G159,0.08,2,grand-clos,"('grand-clos', '2020-08-06')"
544,544,2020-08-06,G28,0.15,4,grand-clos,"('grand-clos', '2020-08-06')"
545,545,2020-08-06,G70,0.81,21,grand-clos,"('grand-clos', '2020-08-06')"
546,546,2020-08-06,G95,1.81,47,grand-clos,"('grand-clos', '2020-08-06')"
547,547,2020-08-06,G178,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
548,548,2020-08-06,G31,0.35,9,grand-clos,"('grand-clos', '2020-08-06')"
549,549,2020-08-06,G79,3.15,82,grand-clos,"('grand-clos', '2020-08-06')"
550,550,2020-08-06,G99,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
551,551,2020-08-06,G200,0.35,9,grand-clos,"('grand-clos', '2020-08-06')"
552,552,2020-08-06,G34,0.12,3,grand-clos,"('grand-clos', '2020-08-06')"
553,553,2020-08-06,G905,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
554,554,2020-08-06,G100,0.19,5,grand-clos,"('grand-clos', '2020-08-06')"
555,555,2020-08-06,G213,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
556,556,2020-08-06,G38,0.08,2,grand-clos,"('grand-clos', '2020-08-06')"
557,557,2020-08-06,G91,0.08,2,grand-clos,"('grand-clos', '2020-08-06')"
558,558,2020-08-06,G124,0.46,12,grand-clos,"('grand-clos', '2020-08-06')"
559,559,2020-08-06,G24,0.65,17,grand-clos,"('grand-clos', '2020-08-06')"
560,560,2020-08-06,G62,0.08,2,grand-clos,"('grand-clos', '2020-08-06')"
561,561,2020-08-06,G912,2.54,66,grand-clos,"('grand-clos', '2020-08-06')"
562,562,2020-08-06,G131,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
563,563,2020-08-06,G27,0.65,17,grand-clos,"('grand-clos', '2020-08-06')"
564,564,2020-08-06,G7,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
565,565,2020-08-06,G937,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
566,566,2020-08-06,G177,0.04,1,grand-clos,"('grand-clos', '2020-08-06')"
